0.649677,13.219358
0.650691,8.744698
0.64681,13.319937
0.648873,23.944629
0.65,9.494127
0.649004,11.480313
0.647676,28.174782
0.65,11.318293
0.65,26.645852
0.65,15.754158
0.65,33.5147
0.648642,64.791525
0.64991,40.75922
0.649386,14.297142
0.649433,14.092201
0.650892,17.379833
0.650082,22.722811
0.661387,30.728037
0.650193,14.591845
0.650647,9.899599
0.65467,9.677834
0.65223,39.806412
0.6492,11.122847
0.651413,14.58226
0.649731,29.551969
0.65,12.549924
0.649827,10.877627
0.649675,11.623964
0.650916,13.649373
0.649925,19.341455
0.650974,15.068212
0.65,10.970898
0.650496,13.269895
0.65,21.807474
0.648902,11.550123
0.649472,16.112792
0.65,35.906947
0.651262,86.940086
0.653055,86.407245
0.660319,60.458414
0.65,23.629891
0.65,18.724996
0.64849,13.802924
0.650633,12.691717
0.649871,12.580964
0.646289,11.960249
0.649171,14.408778
0.648411,13.803566
0.650705,12.354801
0.649929,12.649484
0.651129,11.70686
0.650254,12.577713
0.652384,16.958329
0.65,19.978981
0.649632,14.952488
0.650174,15.05509
0.651109,18.500087
0.650165,9.19276
0.647353,11.611532
0.649426,10.769646
0.65,13.293806
0.649572,14.386545
0.649452,14.979407
0.647863,11.799916
0.650168,12.870809
0.652586,22.0554
0.670225,15.026768
0.649453,26.674628
0.65,22.807267
0.650239,10.030673
0.651037,11.658789
0.656088,13.217529
0.655504,24.203995
0.65,32.111221
0.651751,25.109175
0.65,18.140666
0.65,26.243159
0.648407,11.903292
0.648103,13.366138
0.649384,18.167398
0.644902,24.176889
0.65,8.632527
0.65,21.913346
0.65,13.377683
0.651015,21.738833
0.64922,24.514772
0.65,15.32798
0.65024,18.344945
0.649821,12.569229
0.65,12.537905
0.650309,17.249386
0.65103,13.979253
0.646614,13.347772
0.65,19.344621
0.65,16.382317
0.646246,25.911429
0.652052,13.293903
0.650729,17.380764
0.649969,26.900764
0.650669,14.087848
0.649037,9.615856
0.650612,9.431804
0.650236,18.040362
0.651556,11.741462
0.648211,11.48597
0.649369,10.832364
0.651046,17.631063
0.646568,31.478211
0.65,10.782469
0.648309,17.351787
0.650053,11.767474
0.65,13.078643
0.65,12.762376
0.649952,59.543033
0.65,20.016364
0.648648,12.184128
0.622099,26.441511
0.638203,22.367717
0.650408,20.430747
0.648757,12.909816
0.650737,11.739386
0.658326,9.911785
0.650427,14.003941
0.650656,24.593383
0.65,10.456699
0.64659,10.182661
0.65,11.914761
0.650883,12.711418
0.65,13.194048
0.651035,14.222354
0.650432,13.979111
0.650215,10.791793
0.629357,28.825282
0.649501,19.300199
0.651194,42.554679
0.650542,19.974006
0.65,66.34954
0.649565,33.813625
0.649056,12.761505
0.65,14.684076
0.65,17.998405
0.648016,21.74525
0.648817,21.319091
0.649647,26.074503
0.650653,9.544861
0.653264,11.52521
0.60901,47.088085
0.64982,76.3101
0.652517,113.945295
0.650376,14.25538
0.65,11.991239
0.65126,23.696359
0.651415,13.098774
0.651343,8.637691
0.650809,10.354568
0.648984,12.641901
0.649038,19.962696
0.65,10.946316
0.650365,18.247438
0.65,17.054008
0.65,24.238099
0.65,17.949716
0.65,12.08585
0.650991,12.7552
0.647199,14.283086
0.65,22.113297
0.65,29.558669
0.64641,44.721472
0.650838,11.338789
0.649571,23.603671
0.651863,93.709561
0.651042,50.359879
0.65,9.75892
0.65,25.785428
0.650371,9.444033
0.649511,17.00215
0.652247,8.812466
0.649434,11.964015
0.65,20.531778
0.648149,22.229636
0.650665,12.863113
0.62856,11.336772
0.650682,16.030131
0.65,16.54098
0.648809,21.547403
0.65,11.991302
0.65,25.022539
0.65,24.78263
0.650543,12.164733
0.65,19.144755
0.643399,12.755436
0.656173,58.291554
0.65,23.246421
0.65,9.690892
0.650996,9.757206
0.65,12.564026
0.653823,11.845555
0.649793,18.285583
0.650451,17.506966
0.642926,36.646828
0.649652,81.989459
0.652011,52.785997
0.656322,21.149772
0.649428,18.72951
0.65047,18.357618
0.650127,20.695921
0.65027,19.080173
0.651981,41.394842
0.645726,26.457065
0.65,9.66453
0.65,14.950987
0.649629,11.596278
0.650937,30.024378
0.649934,26.101645
0.649911,11.998614
0.65,55.831197
0.65,17.244712
0.65,20.555753
0.649754,17.947471
0.653452,17.927168
0.648041,22.248903
0.647519,17.89452
0.652104,11.817471
0.650922,8.689348
0.65,8.712636
0.65,25.229941
0.650352,15.976242
0.649623,14.834023
0.650978,13.479129
0.649914,13.11997
0.65,12.08772
0.649784,15.012514
0.650307,30.076057
0.65,13.006406
0.65103,10.90539
0.649402,10.900706
0.650492,9.76694
0.650957,31.586851
0.65,16.758659
0.645444,13.755163
0.65,14.517907
0.650832,36.020214
0.650143,10.618219
0.645488,10.624632
0.649955,11.193108
0.649766,11.025647
0.651491,12.294922
0.655709,11.377544
0.649777,17.388968
0.65,22.219131
0.651524,50.749391
0.651359,63.267999
0.65,20.142528
0.65,16.812484
0.65,12.876605
0.64937,18.575903
0.651354,11.163151
0.649828,23.762621
0.65,16.645574
0.650127,21.082518
0.72515,10.598392
0.72872,12.241854
0.728483,12.430224
0.727524,13.265199
0.732093,9.475942
0.727996,12.51992
0.730055,10.044753
0.725928,10.687191
0.72872,10.08017
0.730039,9.514846
0.729785,12.670066
0.729812,9.712061
0.729216,8.413886
0.728536,10.857035
0.72872,12.43645
0.72872,9.255079
0.72872,8.303937
0.728799,11.711805
0.727357,11.117447
0.728098,10.478514
0.72883,9.571742
0.728886,13.039599
0.729479,11.30548
0.72872,10.078598
0.729539,10.141499
0.729675,10.722741
0.729188,10.101667
0.727395,9.430245
0.72872,10.633531
0.72872,12.163823
0.728484,12.989602
0.72872,10.164952
0.72872,10.017863
0.7289,9.569043
0.72872,8.368574
0.727809,13.793052
0.72872,11.604956
0.72872,10.030592
